id,name,city,state,website
128850,University of Medicine and Dentistry of New Jersey,Newark,NJ,www.umdnj.edu
128869,Valley Hospital,Ridgewood,NJ,
128878,William Paterson University of New Jersey,Wayne,NJ,www.wpunj.edu
128887,Olympian University of Cosmetology,Alamogordo,NM,
128896,Albuquerque Barber College,Albuquerque,NM,
128902,Central New Mexico Community College,Albuquerque,NM,www.tvi.cc.nm.us/
128911,Aladdin Beauty College #22,Roswell,NM,
128920,Navajo Technical College,Crownpoint,NM,navajotech.edu
128939,De Wolff College Hair Styling and Cosmetology,Albuquerque,NM,
128957,Clovis Community College,Clovis,NM,www.clovis.edu
128966,Eastern New Mexico University,Portales,NM,www.enmu.edu
128975,Eastern New Mexico University - Roswell,Roswell,NM,WWW.roswell.enmu.edu
128984,Eddy County Beauty College,Carlsbad,NM,
128993,Institute of American Indian and Alaska Native Culture and Arts Development,Santa Fe,NM,www.iaia.edu
129002,Business Skills Institute-Las Cruces,Las Cruces,NM,www.ibclubbock.com
129011,New Mexico Highlands University,Las Vegas,NM,www.nmhu.edu
129020,New Mexico Junior College,Hobbs,NM,www.nmjc.edu
129039,New Mexico Military Institute,Roswell,NM,www.nmmi.edu
129066,New Mexico Institute of Mining and Technology,Socorro,NM,www.nmt.edu
129084,University of New Mexico-Main Campus,Albuquerque,NM,www.unm.edu
129127,New Mexico State University,Las Cruces,NM,www.nmsu.edu/
129145,Northern New Mexico College,Espanola,NM,nnmcc.edu
129154,San Juan College,Farmington,NM,WWW.SANJUANCOLLEGE.EDU
129163,Santa Fe Community College,Santa Fe,NM,www.SFCCNM.EDU
129172,Santa Fe University of Art and Design,Santa Fe,NM,www.csf.edu
129181,University of the Southwest,Hobbs,NM,www.usw.edu
129190,Southwestern College,Santa Fe,NM,www.swc.edu
129206,Southwestern Indian Polytechnic Institute,Albuquerque,NM,www.sipi.bia.edu
129224,Mesalands Community College,Tucumcari,NM,www.mesalands.edu
129233,Western New Mexico University,Silver City,NM,www.wnmu.edu
129242,Vaughn College of Aeronautics and Technology,Flushing,NY,www.vaughn.edu
129251,Adelphi University,Garden City,NY,WWW.ADELPHI.EDU
129260,Adirondack Community College,Queensbury,NY,WWW.SUNYACC.EDU
129279,Globe Institute of Technology,New York,NY,WWW.GLOBE.EDU
129297,Albany College of Pharmacy,Albany,NY,www.acp.edu
129303,Albany Law School,Albany,NY,www.als.edu
129312,Albany Medical College,Albany,NY,www.amc.edu
129321,Alfred University,Alfred,NY,www.alfred.edu
129349,The Ailey School,New York,NY,www.theaileyschool.edu
129358,American Academy of Dramatic Arts,New York,NY,www.aada.org
129367,American Academy McAllister Institute of Funeral Services,New York,NY,www.funeraleducation.org
129376,Joffrey Ballet School - American Ballet Center,New York,NY,www.joffreyballetschool.com
129385,American Institute of Applied Science,Youngsville,NC,www.aiasinc.com
129394,American Musical and Dramatic Academy - New York,New York,NY,www.amda.edu
129400,Apex Technical School,New York,NY,www.apextechnical.com.
129419,Arnot Ogden Medical Center,Elmira,NY,www.aomc.org
129428,Arnot Ogden Medical Center School of Radiologic Technology,Elmira,NY,www.arnothealth.org
129437,Associated Beth Rivkah Schools,Brooklyn,NY,
129446,Austin's School of Spa Technology,Albany,NY,
129455,Bank Street College of Education,New York,NY,www.bankstreet.edu
129464,Bard College,Annandale-On-Hudson,NY,www.bard.edu
129473,Barnard College,New York,NY,www.barnard.edu
129507,Berk Trade and Business School,Long Island City,NY,www.berktradeschool.com
129516,Berkeley College,New York,NY,www.BerkeleyCollege.edu
129534,Beth HaTalmud Rabbinical College,Brooklyn,NY,
129543,Beth Hamedrash Shaarei Yosher Institute,Brooklyn,NY,
129561,Hair Design Institute at Fifth Avenue,Brooklyn,NY,hairdesigninstitute.com
129570,Boricua College,New York,NY,www.boricuacollege.edu
129589,Bramson ORT College,Forest Hills,NY,bramsonort.org
129598,Briarcliffe College,Bethpage,NY,www.briarcliffe.edu
129604,Brittany Beauty School,Levittown,NY,www.LIBSBEAUTYSCHOOL.COM
129613,American Beauty School,Bronx,NY,
129622,Brooklyn Law School,Brooklyn,NY,www.brooklaw.edu
129631,Broome Community College,Binghamton,NY,www.sunybroome.edu
129640,Bryant and Stratton College - Amherst Campus,Amherst,NY,www.bryantstratton.edu
129659,Bryant and Stratton College - Syracuse North Campus,Liverpool,NY,www.bryantstratton.edu
129677,Bryant and Stratton College - Buffalo Campus,Buffalo,NY,www.bryantstratton.edu
129695,Business Informatics Center Inc,Valley Stream,NY,thecollegeforbusiness.com
129701,Canisius College,Buffalo,NY,www.canisius.edu
129710,Capri Cosmetology Learning Center,Nanuet,NY,Caprinow.com
129738,Caliber Training Institute,New York,NY,caliberny.com
129747,St Vincent Catholic Medical Center New York-Brooklyn and Queens,Fresh Meadows,NY,WWW.SVCMC.org
129765,Cayuga County Community College,Auburn,NY,www.cayuga-cc.edu/
129774,Cazenovia College,Cazenovia,NY,www.cazenovia.edu
129783,Central Yeshiva Tomchei Tmimim Lubavitz,Brooklyn,NY,
129792,Peconic Bay Medical Center,Riverhead,NY,
129808,Cheryl Fells School of Business,Niagara Falls,NY,
129817,Christ the King Seminary,East Aurora,NY,www.cks.edu
129826,Circle in the Square Theater School,New York,NY,www.circlesquare.org
129844,Clarkson University,Potsdam,NY,www.clarkson.edu
129853,Clinton Community College,Plattsburgh,NY,www.clinton.edu
129862,Cochran School of Nursing,Yonkers,NY,WWW.RIVERSIDEHEALTH.ORG
129871,Colgate Rochester Crozer Divinity School,Rochester,NY,www.crcds.edu
129880,Colgate University,Hamilton,NY,www.colgate.edu
129899,Metropolitan College of New York,New York,NY,www.metropolitan.edu
129905,Columbia University in the City of New York,New York,NY,www.columbia.edu
129914,Columbia-Greene Community College,Hudson,NY,www.sunycgcc.edu
129923,Commercial Driver Training,West Babylon,NY,cdtschool.com
129932,Learning Institute for Beauty Sciences - Queens,Astoria,NY,www.LIBSBEAUTYSCHOOL.com
129941,Concordia College,Bronxville,NY,www.concordia-ny.edu
129950,Continental School of Beauty Culture - Kenmore,Buffalo,NY,www.continentalschbeauty.com
129978,Continental School of Beauty Culture - Rochester,Rochester,NY,www.continentalschbeauty.com
129987,Cooper Union for the Advancement of Science and Art,New York,NY,www.cooper.edu
129996,Cope Institute,Brooklyn,NY,
130004,Cornell University,Ithaca,NY,www.cornell.edu
130022,Corning Community College,Corning,NY,www.corning-cc.edu/
130031,Crouse Hospital School of Nursing,Syracuse,NY,www.crouse.org/nursing
130040,Culinary Institute of America,Hyde Park,NY,www.culinary.edu
130059,CUNY Bernard M Baruch College,New York,NY,www.baruch.cuny.edu
130068,CUNY Borough of Manhattan Community College,New York,NY,www.bmcc.cuny.edu/
130077,CUNY Bronx Community College,Bronx,NY,www.bcc.cuny.edu
130086,CUNY Brooklyn College,Brooklyn,NY,www.brooklyn.cuny.edu
130095,CUNY College of Staten Island,Staten Island,NY,www.csi.cuny.edu
130101,CUNY City College of New York,New York,NY,www.ccny.cuny.edu
130110,CUNY Graduate School and University Center,New York,NY,www.gc.cuny.edu
130129,CUNY Hostos Community College,Bronx,NY,www.hostos.cuny.edu
130138,CUNY Hunter College,New York,NY,www.hunter.cuny.edu
130147,CUNY John Jay College Criminal Justice,New York,NY,www.jjay.cuny.edu
130156,CUNY Kingsborough Community College,Brooklyn,NY,www.kingsborough.edu
130165,CUNY La Guardia Community College,Long Island City,NY,www.lagcc.cuny.edu
130174,CUNY Lehman College,Bronx,NY,www.lehman.cuny.edu
130183,CUNY Medgar Evers College,Brooklyn,NY,www.mec.cuny.edu
130192,CUNY New York City College of Technology,Brooklyn,NY,www.citytech.cuny.edu
130208,CUNY Queens College,Flushing,NY,www.qc.cuny.edu
130217,CUNY Queensborough Community College,Bayside,NY,www.qcc.cuny.edu
130226,CUNY School of Law at Queens College,Flushing,NY,www.law.cuny.edu
130235,CUNY York College,Jamaica,NY,www.york.cuny.edu
130244,CVPH Medical Center School of Radiologic Technology,Plattsburgh,NY,fashlineCVPH.org
130253,D'Youville College,Buffalo,NY,www.dyc.edu
130262,Daemen College,Amherst,NY,www.daemen.edu
130271,Darkei Noam Rabbinical College,Brooklyn,NY,
130280,Dominican College of Blauvelt,Orangeburg,NY,www.dc.edu
130299,Dowling College,Oakdale,NY,www.dowling.edu
130332,Dutchess Community College,Poughkeepsie,NY,www.sunydutchess.edu
130341,Ellis Hospital,Schenectady,NY,
130350,Elmira Business Institute,Elmira,NY,www.ebi-college.com
130369,Elmira College,Elmira,NY,www.elmira.edu
130378,Erie Community College - North Campus,Williamsville,NY,www.ecc.edu
130387,Erie Community College - South Campus,Orchard Park,NY,
130396,Erie Community College,Buffalo,NY,www.ecc.edu
130402,Fashion Institute of Technology,New York,NY,www.fitnyc.edu
130411,FEGS Trades and Business School,New York,NY,WWW.FEGS.ORG
130420,Finger Lakes Community College,Canandaigua,NY,www.flcc.edu
130439,Five Towns College,Dix Hills,NY,www.ftc.edu
130448,Fordham University,Bronx,NY,www.fordham.edu
130457,French Culinary Institute,New York,NY,www.frenchculinary.com
130466,Fulton-Montgomery Community College,Johnstown,NY,www.fmcc.edu
130475,Gemological Institute of America-New York,New York,NY,www.gia.edu
130484,The General Theological Seminary,New York,NY,www.GTS.EDU
130493,Genesee Community College,Batavia,NY,www.genesee.edu
130509,Global Business Institute - Far Rockaway,Far Rockaway,NY,
130527,Hamilton College,Clinton,NY,www.hamilton.edu
130536,Hartwick College,Oneonta,NY,www.hartwick.edu
130545,Helene Fuld College of Nursing,New York,NY,www.helenefuld.edu
130554,Herkimer County Community College,Herkimer,NY,www.herkimer.edu/
130563,Hilbert College,Hamburg,NY,www.hilbert.edu
130572,Hobart & William Smith Colleges,Geneva,NY,www.hws.edu
130581,Hofstra University,Hempstead,NY,www.hofstra.edu
130590,Houghton College,Houghton,NY,www.houghton.edu
130606,Hudson Valley Community College,Troy,NY,www.hvcc.edu
130615,Hunter Business School,Levittown,NY,hunterbusinessschool.com
130624,Institute of Design and Construction,Brooklyn,NY,www.idc.edu
130633,Institute of Allied Medical Professions,New York,NY,www.iamp.edu
130642,Institute of Audio Research,New York,NY,audioschool.com
130651,Interboro Institute,New York,NY,Interboro.Com
130660,Iona College,New Rochelle,NY,www.iona.edu
130679,Isabella Graham Hart School of Practical Nursing,Rochester,NY,
130688,Island Drafting and Technical Institute,Amityville,NY,www.idti.edu
130697,Ithaca College,Ithaca,NY,www.ithaca.edu
130703,Jamestown Community College,Jamestown,NY,www.sunyjcc.edu
130712,Jamestown Business College,Jamestown,NY,www.jamestownbusinesscollege.edu
130721,Jefferson Community College,Watertown,NY,www.sunyjefferson.edu
130730,Jewish Theological Seminary of America,New York,NY,www.jtsa.edu
130749,The Juilliard School,New York,NY,www.juilliard.edu
130758,Katharine Gibbs School - New York City,New York,NY,www.gibbsny.com
130767,SBI Campus - An Affiliate of Sanford-Brown,Melville,NY,www.gibbsmelville.com
130776,Kehilath Yakov Rabbinical Seminary,Brooklyn,NY,
130785,Keuka College,Keuka Park,NY,www.keuka.edu
130794,Kol Yaakov Torah Center,Monsey,NY,
130800,Laboratory Institute of Merchandising,New York,NY,www.limcollege.edu
130819,Le Moyne College,Syracuse,NY,www.lemoyne.edu
130837,Long Island University - C W Post Campus,Brookville,NY,www.liu.edu
130873,Long Island Beauty School Inc,Hempstead,NY,www.LIBSbeautyschool.com
130891,SUNY Downstate Medical Center,Brooklyn,NY,
130925,Machzikei Hadath Rabbinical College,Brooklyn,NY,
130934,Mandl School,New York,NY,www.mandlschool.com
130943,Manhattan College,Riverdale,NY,www.manhattan.edu
130952,Manhattan School of Music,New York,NY,www.msmnyc.edu
130961,Manhattanville College,Purchase,NY,www.mville.edu
130970,Maria College,Albany,NY,www.mariacollege.edu
130989,Marion S. Whelan School of Practical Nursing,Geneva,NY,
130998,Marist College,Poughkeepsie,NY,www.marist.edu
131007,MarJon School of Beauty Culture Ltd,Tonawanda,NY,Marjonbeautyschool.com
131016,Marymount College of Fordham University,Tarrytown,NY,www.marymt.edu
131025,Marymount Manhattan College,New York,NY,www.mmm.edu
131034,Medaille College,Buffalo,NY,www.medaille.edu
131043,Memorial Hospital School of Nursing,Albany,NY,www.nehealth.com
131061,Merce Cunningham Studio,New York,NY,www.merce.org
131070,Mercy College - Dobbs Ferry,Dobbs Ferry,NY,www.mercy.edu
131089,Mercy Medical Center,Rockville Centre,NY,
131098,Mesivta Torah Vodaath Rabbinical Seminary,Brooklyn,NY,
131104,Mesivta of Eastern Parkway-Yeshiva Zichron Meilech,Brooklyn,NY,
131113,Mesivhta Tifereth Jerusalem of America,New York,NY,
131122,New York Methodist Hospital Allied Health Education,Brooklyn,NY,
131131,Southern Westchester BOCES-Practical Nursing Program,Valhalla,NY,www.swbocesadulted.org
131140,Midway Paris Beauty School,Ridgewood,NY,www.nacas.org/midway-paris
131159,Mildred Elley,Albany,NY,www.mildred-elley.edu
131168,Mirrer Yeshiva Cent Institute,Brooklyn,NY,
131177,Modern Welding School,Schenectady,NY,www.modernwelding.com
131186,Mohawk Valley Community College,Utica,NY,www.mvcc.edu
131195,Molloy College,Rockville Centre,NY,www.molloy.edu
131201,Monroe College,Bronx,NY,www.monroecollege.edu
131229,Monroe Community College,Rochester,NY,www.monroecc.edu/
131238,Mount Saint Mary College,Newburgh,NY,www.msmc.edu
131247,Dorothea Hopfer School of Nursing,Mount Vernon,NY,ssmc.org
131256,College of Mount Saint Vincent,Bronx,NY,www.mountsaintvincent.edu
131265,Mount Sinai School of Medicine,New York,NY,www.mssm.edu
131274,Nassau Community College,Garden City,NY,www.ncc.edu/
131283,Winthrop-University Hospital,Mineola,NY,
131292,National Tax Training School,Mahwah,NJ,www.nattax.com
131308,Nazareth College of Rochester,Rochester,NY,www.naz.edu
131317,Neighborhood Playhouse School of the Theatre,New York,NY,www.neighborhoodplayhouse.org
131326,The College of New Rochelle,New Rochelle,NY,www.cnr.edu
131335,The New School,New York,NY,www.newschool.edu
131353,New York Chiropractic College,Seneca Falls,NY,www.nycc.edu
131362,Star Career Academy - New York,New York,NY,
131371,New York Institute of English and Business,New York,NY,www.nyibt.org
131380,New York Law School,New York,NY,www.nyls.edu
131399,New York Medical College,Valhalla,NY,www.nymc.edu
131405,New York School for Medical and Dental Assistants,Long Island City,NY,nysmda.com
131414,New York Theological Seminary,New York,NY,www.nyts.edu
131423,New York University,New York,NY,www.nyu.edu
131432,Niagara County Community College,Sanborn,NY,www.niagaracc.suny.edu
131441,Niagara University,Niagara University,NY,www.niagara.edu
131450,Northern Westchester School of Hairdressing & Cosmetology,Peekskill,NY,cosmetologycareer.com
131469,North Country Community College,Saranac Lake,NY,www.nccc.edu
131478,New York College of Podiatric Medicine,New York,NY,www.nycpm.edu
131487,New York Institute of Technology - Old Westbury,Old Westbury,NY,www.nyit.edu
131496,New York Institute of Technology-Manhattan Campus,New York,NY,www.nyit.edu
131502,New York School of Interior Design,New York,NY,www.nysid.edu
131520,Nyack College,Nyack,NY,www.nyack.edu
131539,Ohr Hameir Theological Seminary,Cortland Manor,NY,
131548,Olean Business Institute,Olean,NY,obi.edu
131557,Onondaga Community College,Syracuse,NY,www.sunyocc.edu
131566,Orange County Community College,Middletown,NY,www.orange.cc.ny.us/
131575,Otsego-Delaware-Schoharie-Green BOCES,Oneonta,NY,
131584,Pace University - New York,New York,NY,www.pace.edu
131593,Parsons the New School for Design,New York,NY,www.parsons.newschool.edu
131609,Paul Smiths College of Arts and Science,Paul Smiths,NY,www.paulsmiths.edu
131618,Continental School of Beauty Culture - West Seneca,West Seneca,NY,www.continentalschbeauty.com
131627,Phillips Hairstyling Institute,Syracuse,NY,
131636,Plaza College,Jackson Heights,NY,www.plazacollege.edu
131645,Polytechnic University,Brooklyn,NY,www.poly.edu
131654,Davis College,Johnson City,NY,www.davisny.edu
131663,Pratt Institute-Main,Brooklyn,NY,www.pratt.edu
131672,Professional Business  College,New York,NY,WWW.PBCNY.EDU
131681,Rabbinical Academy Mesivta Rabbi Chaim Berlin,Brooklyn,NY,
131690,Rabbinical College Bobover Yeshiva Bnei Zion,Brooklyn,NY,
131706,Rabbinical College Ch'san Sofer - New York,Brooklyn,NY,
131715,Rabbinical College Beth Shraga,Monsey,NY,
131724,Rabbinical Seminary of Adas Yereim,Brooklyn,NY,
131733,Rabbinical Seminary M'kor Chaim,Brooklyn,NY,
131742,Rabbi Isaac Elchanan Theological Seminary,New York,NY,www.riets.edu
131751,Rabbinical College of Long Island,Long Beach,NY,
